0.3120660,-2.9639936,5.2973459
0.2454244,-2.7758402,5.4729706
0.1783381,-2.5878963,5.6417901
0.1108021,-2.4001083,5.8044086
0.0428870,-2.2124750,5.9613437
-0.0253491,-2.0249397,6.1130429
-0.0938157,-1.8374603,6.2598963
-0.1624622,-1.6499954,6.4022465
-0.2311290,-1.4624756,6.5403966
-0.2999555,-1.2749278,6.6746159
-0.3685304,-1.0871974,6.4733448
-0.4334585,-0.8985250,6.3652001
-0.4912238,-0.7075555,6.2794798
-0.5474333,-0.5160221,5.8926256
-0.6039299,-0.3245505,5.4546045
-0.6608875,-0.1329594,4.9846416
-0.7160641,0.0589676,4.9648044
-0.7573736,0.2542456,4.9448875
-0.7928326,0.4505829,5.0890205
-0.8298205,0.6470876,4.7637883
-0.8584158,0.8445267,4.7448299
-0.8698115,1.0437136,4.7257955
-0.8809780,1.2431321,4.9265148
-0.8924461,1.4424681,5.1178550
-0.9039458,1.6418240,4.9158075
-0.9149268,1.8409987,4.4034822
-0.9273582,2.0404059,3.8853080
-0.9391914,2.2396795,3.8698458
-0.9292560,2.4390426,3.8543215
-0.9171049,2.6382463,3.9956064
-0.9018002,2.8376727,3.6942915
-0.8682264,3.0342461,3.3873452
-0.8196629,3.2274796,2.9579101
-0.7777419,3.4229851,2.1304087
-0.7294647,3.6155379,2.1219303
-0.6190651,3.7815795,2.1134180
-0.5076409,3.9476253,2.5587107
-0.3968723,4.1136389,2.9344175
-0.2853174,4.2792437,3.1380381
-0.1729640,4.4440664,2.4805546
-0.0630892,4.6106066,2.4706828
0.0827938,4.7461360,2.4607714
0.2315229,4.8794842,2.8501120
0.3808660,5.0122711,3.1897216
0.5299844,5.1448982,3.4941502
0.6790161,5.2774173,3.7719431
0.8280201,5.4100194,4.0286302
0.9774839,5.5424836,4.2680365
1.1273816,5.6736707,4.3593438
1.2790053,5.8025646,3.8049782
1.4324748,5.9311642,3.2897991
1.5928387,6.0473118,2.7534383
1.7638849,6.1520735,2.1455449
1.9428581,6.2359191,2.1370063
2.1432784,6.2465826,2.1284335
2.3412971,6.2628571,2.5710277
2.5393473,6.2808499,2.9450779
2.7386905,6.2969166,3.2741812
2.9387879,6.3134864,3.5708057
3.1370199,6.3293413,3.8424973
3.3359387,6.3450997,4.0942388
3.5358904,6.3600902,4.3295263
3.7346330,6.3732910,4.5509268
3.9338945,6.3858490,4.7603916
4.1338893,6.3987430,4.9594460
4.3325227,6.4117891,5.1493096
4.5321291,6.4222968,5.3309761
4.7317781,6.4297738,5.5052682
4.9319185,6.4373509,5.6728765
5.1313336,6.4452806,5.8343873
5.3315519,6.4531259,5.9903039
5.5310868,6.4621957,6.1410621
5.7294426,6.4699233,6.2870424
5.9300649,6.4716325,6.3795339
6.1296761,6.4716845,6.5183437
6.3284157,6.4729248,6.6531812
6.5287426,6.4739524,6.7842918
6.7285269,6.4749460,6.9118958
6.9277556,6.4760964,7.0361920
7.1270058,6.4773430,7.1573605
7.3270072,6.4787542,7.2508645
7.5265450,6.4803602,6.8898973
7.7259269,6.4820969,6.5117757
7.9253838,6.4840038,6.1171143
8.1249171,6.4859424,5.7291650
8.3243350,6.4854614,5.6250124
8.5231968,6.4737165,5.5382753
8.7223423,6.4551660,5.2828322
8.9214366,6.4372994,5.1638205
9.1187737,6.4095815,5.0951349
9.3162892,6.3800110,4.6055306
9.5139700,6.3489805,4.3387844
9.7086865,6.3049664,4.2708321
9.8969121,6.2389080,4.2538355
10.0749708,6.1488749,4.2367708
10.2457112,6.0454183,4.4398119
10.4178520,5.9437664,4.6551394
10.5898095,5.8421301,4.3335512
10.7620675,5.7411648,3.7505459
10.9328903,5.6385624,3.2638977
11.0984971,5.5269265,2.7259622
11.2579080,5.4071008,2.7151138
11.3751045,5.2486958,2.7042218
11.4608817,5.0647494,3.0285488
11.5491928,4.8878541,3.3488646
11.6330926,4.7061898,3.6388630
11.7125400,4.5225316,3.9053204
11.7874394,4.3375658,4.1527865
11.8577071,4.1512968,4.3844927
11.9243162,3.9629739,4.6028337
11.9882804,3.7735592,4.8096431
12.0510240,3.5846364,5.0063629
12.1131697,3.3973156,5.1941516
12.1711298,3.2081323,5.3739570
12.2224957,3.0149062,5.5465666
12.2680841,2.8200147,5.7126435
12.3088716,2.6232445,5.8727521
12.3457251,2.4261961,6.0273781
12.3798797,2.2307078,6.1769428
12.4082488,2.0326396,6.3218148
12.4310656,1.8328800,6.4623188
12.4526376,1.6356905,6.5987425
12.4729345,1.4366064,6.2937787
12.4924415,1.2375627,5.9653941
12.5135730,1.0387395,5.6940647
12.5288709,0.8394617,5.6714042
12.5320224,0.6401307,5.6486527
12.5324798,0.4405049,5.8110258
12.5351775,0.2406381,5.9677353
12.5377793,0.0403249,6.1192262
12.5400811,-0.1589480,6.2658863
12.5427518,-0.3590147,6.4080567
12.5455936,-0.5584714,6.5460386
12.5484558,-0.7577018,6.6801003
12.5513663,-0.9576222,6.8104817
12.5542821,-1.1570113,6.9373985
12.5571809,-1.3565899,7.0610455
12.5600493,-1.5562389,7.1815994
12.5629052,-1.7557126,7.2992211
12.5657453,-1.9553489,7.4140575
12.5684763,-2.1549221,7.5262434
12.5713782,-2.3545277,7.6359027
12.5744639,-2.5540542,7.7431498
12.5761671,-2.7536245,7.8480901
12.5765586,-2.9534294,7.9384579
12.5771409,-3.1528389,7.6212801
12.5777947,-3.3525161,7.2866098
12.5780295,-3.5522678,6.9494421
12.5777040,-3.7521089,6.5981007
12.5782349,-3.9518131,6.2269758
12.5784083,-4.1514708,6.0677768
12.5709200,-4.3512623,5.9121657
12.5578881,-4.5502429,5.6516805
12.5457113,-4.7502024,5.2620561
12.5332354,-4.9497777,4.7865071
12.5200692,-5.1480746,4.2581805
12.5064372,-5.3481535,3.7186211
12.4895868,-5.5477179,3.0964375
12.4793350,-5.7467112,2.3180601
12.4590918,-5.9432851,2.3088350
12.3790963,-6.1267674,2.2995728
12.2890506,-6.3074834,2.7132862
12.1969713,-6.4841832,3.0690720
12.0958260,-6.6544301,3.3852638
11.9868666,-6.8219584,3.6721217
11.8747865,-6.9856366,3.4810054
11.7628274,-7.1506273,2.9792281
11.6486916,-7.3128704,2.4162140
11.4962178,-7.4304036,2.4065982
11.3000194,-7.4748014,2.3969439
11.1049655,-7.5190548,2.7956332
10.9098420,-7.5628892,3.1415304
10.7148498,-7.6087375,3.4505678
10.5168233,-7.6285093,3.5938388
10.3169563,-7.6266547,3.8593731
10.1173939,-7.6214376,4.1099544
9.9178874,-7.6114268,4.3442721
9.7186078,-7.5947978,4.5648453
9.5198138,-7.5790140,4.7735930
9.3210334,-7.5639127,4.9720176
9.1222190,-7.5465719,5.1613219
8.9233324,-7.5274270,5.3424872
8.7240894,-7.5088817,5.5163264
8.5256948,-7.4906601,5.6835227
8.3274967,-7.4680636,5.8446565
8.1294544,-7.4417443,6.0002262
7.9311688,-7.4150883,6.1506638
7.7336337,-7.3889978,6.2963465
7.5363393,-7.3588205,6.4376062
7.3392391,-7.3253761,6.5747369
7.1423810,-7.2926563,6.7080004
6.9456801,-7.2596050,6.8376311
6.7484755,-7.2268839,6.9638401
6.5515013,-7.1937906,7.0868182
6.3557081,-7.1555903,7.1697887
6.1601762,-7.1149453,7.2876941
5.9644316,-7.0751889,7.4028003
5.7689291,-7.0353336,7.5152431
5.5732545,-6.9951828,7.6251475
5.3776348,-6.9550275,7.7326287
5.1821549,-6.9148256,7.8377931
4.9865219,-6.8745097,7.5998981
4.7909677,-6.8341593,7.2492538
4.5952533,-6.7937731,6.8870656
4.3997129,-6.7535328,6.5098810
4.2041199,-6.7134469,6.1094424
4.0084368,-6.6734280,5.6927574
3.8128841,-6.6338519,5.2434922
3.6171487,-6.5943870,4.7897082
3.4212760,-6.5518979,4.6296837
3.2309964,-6.4941748,4.6112591
3.0464379,-6.4184596,4.5927605
2.8599866,-6.3460481,4.3716418
2.6784033,-6.2640811,4.1995686
2.5045139,-6.1664723,4.0830507
2.3302914,-6.0682539,3.6928576
2.1622042,-5.9604078,3.2974352
1.9943975,-5.8528678,2.5232385
1.8284478,-5.7430147,2.5131968
1.6989016,-5.5929939,2.5031148
1.5793624,-5.4296503,2.8864586
1.4568151,-5.2738808,3.2219807
1.3362539,-5.1144343,3.5233883
1.2157018,-4.9552653,3.7988276
1.1029385,-4.7906032,4.0536117
0.9972272,-4.6214422,3.8234686
0.8956575,-4.4500652,3.8082524
0.8138727,-4.2677106,3.7929752
0.7365513,-4.0825428,4.0481717
0.6603772,-3.8984275,4.2863393
0.5871955,-3.7127928,4.5101908
0.5159961,-3.5266063,4.7217761
0.4466811,-3.3396265,4.9226902
0.3788514,-3.1520560,5.1142029
0.3120660,-2.9639936,5.2973459
